cust_id,first_name,last_name,address,city,state,zip,amount_paid
CUST-11546,Brian,,3308 Meadow Ln,Dallas,TX,75201,-72.48
CUST-11742,Jonathan,RAMIREZ,8567 Church St,,Milwaukee,53201,unknown
CUST-11781,Matthew,Smith  ,6132 Summit Dr,New York,NY,10005,1155.34
CUST-11290,Justin,Brown,2272 Mill Rd Suite 37,Albuquerque,NM,87104,966.74
CUST-10773,,Cruz,6222 Ridge Rd,Jacksonville,FL,,949.31
CUST-10887,Margaret,Edwards,7892 Pine Rd,Raleigh,NC,27604,1141.91
CUST-10307,Michael,Gomez,3863 Sunset Blvd,Sacramento,CA,94204,618.8
CUST-11208,David,Jackson,8126 Ridge Rd,,NC,27602,1350.61
CUST-11352,Debra,Campbell,,San Antonio,TX,78205,1422.65
CUST-11757,Kathleen  ,Rodriguez,9971 Spring St,El Paso,TX,79901,TBD
CUST-11725,,Lopez,Mill Rd,Denver,CO,80204,1207.37
,Justin,Wilson,,San Jose,CA,95101,165.73
CUST-10197,Edward,Richardson,8154 Spring St,Tampa,FL,33602,766.14
CUST-10604,William,KING,,Bakersfield,CA,93305,614.92
CUST-11738,Jacob,,Brook Ln,Austin,TX,73344,$1287.15
CUST-10497,Helen,Nguyen,,San Francisco,CA,94101,1248.47
CUST-10992,jessica,Young,,Memphis,TN,38103,855.17
CUST-10404,Jonathan,Wright,2250 Cedar Ln,Atlanta,GA,30303,$274.52
,Ryan,Anderson,8647 Church St,Indianapolis,IN,46204,259.07
CUST-10820,Kimberly,,2637 Spring St,Indianapolis,IN,46202,128.35
CUST-11252,Carol,Phillips,9437 Woodland Rd,Oklahoma City,OK,73101,690.17
CUST-11188,Rebecca,Collins,6975 Brook Ln # 19,New Orleans,LA,70116,518.36
CUST-11755,Lisa,,5315 Church St,San Antonio,TX,78205,1445.64
CUST-11667,Samantha,Lewis,,New Orleans,,,314.66
CUST-10458,Elizabeth,Morgan,,Aurora,,80011,1144.97
CUST-10912,David  ,Cox,6565 Brook Ln,Chicago,IL,60604,1088.8
CUST-11283,Jason,Young,7115 Spring St,San Francisco,CA,94103,519.92
CUST-10233,Mark,Ward,4942 Meadow Ln,Chicago,,60605,614.23
CUST-11370,MATTHEW,Torres,71 Grove Ave,Austin,TX,78703,-1320.08
CUST-10388,Frank,Brown,4351 Church St,Raleigh,NC,27604,
CUST-10859,Joshua,Morris,5878 Ridge Rd,Albuquerque,NM,87104,978.19
CUST-11297,Raymond,Bailey,,Bakersfield,CA,93301,75.32
CUST-11402,Kevin,Howard,,Los Angeles,CA,90003,1175.12
CUST-11391,,,3309 Hill St,Fresno,,93703,685.96
CUST-11692,Angela,Richardson  ,Unit 9,El Paso,TX,,903.54
CUST-10061,Kenneth,,129 School Rd,,,23454,1130.06
CUST-11182,Donald,Parker,6460 Church St,New Orleans,LA,70116,121.1
CUST-10740,Kimberly,clark,P.O. Box 473,Austin,TX,78703,-1376.09
,stephen,Thompson,8006 Main St,Chicago,IL,60605,689.08
CUST-11508,Nicholas,Williams,2942 Pine Rd,CA,San Diego,92104,#REF!
,Donald,Murphy,1164 Highland Ave,Cleveland,OH,44105,528.66
CUST-11575,Amy,Diaz,6831 Pine Rd,,WI,53204,11.54
CUST-11199,,Nguyen,579 Mill Rd,Denver,CO,80202,950.06
CUST-10419,Stephanie,Gonzalez,7823 Forest Dr,,FL,,$426.87
CUST-11645,Richard,Edwards,Apt 547,Colorado Springs,CO,80901,1359.54
CUST-11784,Deborah,Reed,7149 River Rd,Austin,TX,73344,331646.06
CUST-11253,SARAH,,9718 Pine Rd,Columbus,,43085,816.88
CUST-10733,,King,7599 Cedar Ln,Colorado Springs,CO,,1170.36
,Emma,Howard,9220 Ridge Rd,San Antonio,TX,78201,1362.79
CUST-10787,Samantha,Hill,3390 Church St,Sacramento,CA,95814,196658.72
CUST-11425,Christopher,Allen,3869 Sunset Blvd,Tampa,FL,33605,
CUST-10315,Scott,Morgan,9422 Park Ave,,Los Angeles,90005,
CUST-10211,Emily,,1234 Elm St,,,92104,$576.47
CUST-11691,Eric,Rivera,675 Meadow Ln,Charlotte,NC,28205,747.89
CUST-10714,Elizabeth,,814 Pine Rd,Los Angeles,CA,90004,1278.16
CUST-10867,Nicholas,Rogers,,Philadelphia,PA,19104,25.92
CUST-10992,Jessica,Young,4050 Grove Ave,,TN,38103,1439.41
CUST-11366,Emma,Sanchez,,Jacksonville,FL,32202,-1096.15
CUST-11513,Ronald,,7818 Meadow Ln,New York,NY,10002,
CUST-10053,Benjamin,Walker,9334 Park Ave,Louisville,KY,,644.18
CUST-11768,james,Rodriguez,Bldg 22,Fresno,CA,93650,1375.69
CUST-10631,Ronald,Rogers,Pine Rd,,TX,77003,1047.21
CUST-10619,Shirley,Walker,982 Elm St,Portland,OR,97204,819.95
CUST-11208,David,Jackson  ,Ridge Rd,Raleigh,NC,27602,0
CUST-11448,,Turner,,Raleigh,NC,27605,755.24
CUST-11675,Benjamin,,5545 Lake Blvd,Memphis,TN,37501,1303.89
CUST-10456,Brenda,Ortiz,3979 River Rd,Dallas,TX,75204,416.78
CUST-10381,nicole,Rogers,660 Oak Ave Apt 32,Louisville,KY,40205,613.79
CUST-10384,,Green,4903 Spring St,Austin,TX,78702,1026.61
CUST-10617,Patricia  ,Robinson,158 Forest Dr,Mesa,AZ,85203,1191.98
CUST-11599,Joseph,Gonzalez,,Mesa,AZ,85202,1442.98
CUST-10629,Elizabeth,Lee,9885 Oak Ave,Tampa,FL,33603,$798.69
CUST-10843,Andrew,,505 Summit Dr,Memphis,TN,38103,909.63
CUST-11443,Donald,Cruz,6439 River Rd,Memphis,TN,37501,0
CUST-10156,RYAN,Martinez,4335 Church St,Tampa,FL,33602,905.36
CUST-11500,Jason,Lopez,5600 Meadow Ln # 93,Chicago,IL,60605,192492.3
CUST-10540,Joseph,Hall,2827 School Rd,Washington,DC,20004,pending
CUST-10832,Laura  ,Morales,3155 Forest Dr,Chicago,IL,60603,
CUST-10154,Christopher,Smith,,Portland,OR,97204,222.01
CUST-10392,John,Cruz,2482 Sunrise Ave,Oklahoma City,OK,73104,561.16
,Emma,Nelson,1634 Highland Ave No. 43,,San Antonio,78204,
CUST-11068,,Sanchez,9187 Mill Rd,Sacramento,CA,94205,-853.62
,larry,Jackson,,,NE,68102,-1487.23
CUST-11695,Raymond,Martinez,4826 Highland Ave,Washington,DC,20001,764.31
CUST-11175,Amy  ,Davis,2277 Spring St,Philadelphia,PA,19102,$309.0
,Charles,,3586 Ridge Rd,Washington,DC,20001,N/A
CUST-11654,William,Ramos,2065 Church St,Fort Worth,TX,76105,40.78
CUST-10399,Andrew  ,Clark,5195 Summit Dr,New Orleans,LA,70115,-1111.08
CUST-10349,,Taylor,1078 Hill St,Miami,FL,33101,1025.32
CUST-11706,,Mitchell,2103 Hill St,,TX,75205,
CUST-11443,Donald,Cruz,6439 River Rd,TN,Memphis,37501,794.56
CUST-10028,SHIRLEY,Smith,8006 Main St,Raleigh,NC,27603,$1307.33
CUST-11366,EMMA,Sanchez,480 Maple Dr,Jacksonville,FL,32202,179.34
CUST-11254,Joshua,,2315 Ridge Rd,San Diego,CA,92103,0
CUST-11280,nicole,,,OH,Cleveland,44105,1177.31
CUST-10145,pamela,Torres,7217 Forest Dr,Tucson,AZ,,-1262.61
CUST-10692,jennifer,Diaz,3309 Church St,Philadelphia,PA,19104,
CUST-10248,Susan,Hall,1883 Ridge Rd,Atlanta,GA,30303,1497.14
CUST-10218,Kenneth,Murphy,3847 Woodland Rd,San Diego,CA,92101,1244.89
CUST-11491,,taylor,4636 Forest Dr,Columbus,OH,43085,-1392.22
CUST-11728,Gregory,White,1566 Sunset Blvd,New Orleans,,70116,$240.57
CUST-10626,Justin,Wilson,2694 Meadow Ln PO Box 25,San Jose,CA,95101,207.46
CUST-10794,,Sanchez,Bldg 493,Fort Worth,TX,76101,362.6
CUST-10771,Deborah  ,Morris,1853 Elm St,Portland,OR,97202,193.26
CUST-10653,Donna,Thompson,1479 Oak Ave,Fresno,CA,93650,$662.53
CUST-10650,Deborah  ,Rivera,3876 Spring St,Jacksonville,FL,32201,-485.47
CUST-11088,Robert,Evans,6768 Park Ave,,NY,10003,1222.66
CUST-10266,Pamela,Diaz,6844 Hill St,Omaha,,68104,1479.11
CUST-11010,Anna,Campbell,8290 Sunset Blvd,Albuquerque,NM,87101,
CUST-11385,,Phillips,9883 Sunset Blvd,Washington,DC,20004,672.05
CUST-11486,AMY,Gonzalez,School Rd,El Paso,TX,79901,125.74
CUST-11230,brandon,Wilson,1693 Oak Ave,Milwaukee,WI,53203,1282.81
CUST-11103,Joseph,Edwards,1398 Highland Ave,Cleveland,OH,44103,1041.68
CUST-10074,Christine,Young,1772 Sunset Blvd PO Box 51,Seattle,WA,98102,$755.27
CUST-10938,Ronald,Lewis,888 Highland Ave,Omaha,NE,68102,0
CUST-10712,Gary,,7776 Spring St,Milwaukee,,53202,
CUST-11077,THOMAS,Clark,,Virginia Beach,VA,23451,-707.76
CUST-11266,Matthew,,8152 Pine Rd,San Jose,CA,95104,
CUST-11511,Nancy,Ramirez,Fl 186,Jacksonville,FL,32099,399.34
CUST-10256,,Miller,Bldg 306,San Jose,CA,95102,349.08
CUST-10591,REBECCA,Campbell,7718 Ridge Rd,Mesa,,,
CUST-10764,angela,Martinez,4193 Church St,Aurora,CO,80010,546.28
CUST-10481,Melissa,Phillips  ,3985 Mill Rd,Albuquerque,NM,87105,
CUST-10838,,Kelly,6679 Sunset Blvd,Charlotte,NC,28203,
CUST-11385,Raymond,Phillips,9883 Sunset Blvd,Washington,DC,20004,1073.02
CUST-10530,Jeffrey,Edwards,4920 Oak Ave,Oklahoma City,OK,73101,VOID
CUST-10196,Debra,White,Brook Ln,Austin,TX,73344,$284.62
CUST-10282,Jacob,,7382 Cedar Ln,CA,San Jose,95101,$1297.75
CUST-11104,Deborah,,,Miami,FL,,637.53
CUST-11772,Jason,Thompson,4967 Hill St,Raleigh,NC,27602,$638.63
CUST-11302,,Morales,2011 Summit Dr,Sacramento,CA,95814,620.69
CUST-11056,Charles,Cruz,3272 School Rd,Chicago,IL,60602,723.99
CUST-11041,Pamela,,5479 Valley Rd,Philadelphia,,19101,$303.92
CUST-11551,Timothy,Collins,488 Meadow Ln,Kansas City,MO,64103,822.23
CUST-10853,Justin,Morales,2101 School Rd,El Paso,TX,79903,716.56
CUST-11202,Gregory,Nguyen,448 Hill St,Baltimore,MD,21205,852.69
CUST-10041,Timothy,Reyes,1613 Oak Ave,,CO,,1466.27
CUST-11526,LINDA,Ortiz,9444 Forest Dr,Los Angeles,CA,90004,$438.24
CUST-10056,anthony,Green,6485 Elm St P.O. Box 83,,CA,,1029.42
CUST-10117,Katherine,garcia,3267 Main St,Los Angeles,CA,90002,1095.69
CUST-10693,Charles,Kim,,Indianapolis,IN,46203,
CUST-10682,Jacob,Morales,1494 Church St,Minneapolis,MN,55403,620.83
CUST-11682,,Morales  ,7712 School Rd Apt 63,Columbus,OH,43085,256.21
CUST-10609,Karen,Thompson,6871 Park Ave,Chicago,IL,60605,-1368.86
CUST-10986,Nancy,Wilson,2049 Mill Rd,Denver,,80203,654079.95
CUST-10052,angela,hernandez,,Jacksonville,,32099,751.27
CUST-10717,Thomas  ,Thompson,River Rd,Raleigh,NC,27601,126.19
CUST-10963,,Evans,,Austin,TX,73344,981.75
CUST-10277,Frank,Hill,,Seattle,WA,98105,19.47
CUST-10010,William,Garcia,4742 Maple Dr,MN,Minneapolis,55402,1445.62
CUST-11218,Carol,White  ,174 School Rd,Oklahoma City,,73105,311.92
CUST-10468,Rebecca,Nguyen,5405 Park Ave,San Jose,CA,95102,563.32
CUST-11120,Emily,Stewart,4497 Forest Dr Apt 93,Dallas,TX,75201,$285.38
CUST-11494,John,Clark,6593 Hill St,Austin,TX,78702,111.1
CUST-11078,Debra,Sanchez  ,8583 Elm St,Dallas,TX,75203,631.67
CUST-11375,Sarah,Murphy,9129 Grove Ave,Boston,MA,02103,479.52
CUST-11236,kathleen,Thomas,5881 Forest Dr Fl 25,Omaha,NE,68105,88.49
CUST-10814,Angela,,6252 Sunset Blvd,New Orleans,LA,70112,VOID
CUST-11370,Matthew,Torres,71 Grove Ave,Austin,TX,78703,1245.05
,Frank,Flores,Church St,Aurora,CO,80011,1488.81
CUST-10319,John,Roberts,,Tucson,AZ,85701,58.78
CUST-10038,Christine,Morales,2168 Grove Ave,OH,Columbus,43204,681.23
CUST-10586,Nicole,TORRES,4943 Lake Blvd,New Orleans,LA,70112,280.22
CUST-11638,Rebecca,Morgan,85 Sunset Blvd,Milwaukee,WI,53203,879.56
CUST-10875,Larry,Thompson,5986 Spring St Bldg 37,Memphis,TN,38103,1463.46
CUST-10209,Rebecca,,,Fort Worth,,76102,
CUST-10050,Anna,,937 Oak Ave,Baltimore,MD,21203,0
CUST-11718,Timothy,Gomez,Rm 611,,TX,73301,905.99
CUST-10672,Susan,Martinez,6152 Pine Rd,El Paso,TX,79902,$1457.96
CUST-11340,Amy,Bailey,Ste 703,Baltimore,,21204,
CUST-10673,Barbara,Peterson,9733 Brook Ln,Philadelphia,PA,19103,$1069.52
CUST-11538,Sharon,ANDERSON,Woodland Rd,Miami,FL,33102,0
CUST-10572,Kenneth,Lee,5906 River Rd,Seattle,WA,98101,996.29
CUST-10142,EMILY,Robinson,4953 Main St,Boston,MA,2102,1448.44
CUST-11407,Jason,Reed,4369 Main St,Sacramento,CA,94205,93632.67
CUST-11427,Donna,Reyes,7146 Sunrise Ave,Fresno,CA,93704,416.54
CUST-11139,Nancy,Kim,5153 Mill Rd,San Diego,CA,92103,1177.15
CUST-10568,,,,El Paso,TX,79905,$1232.74
CUST-10614,MARY,Mitchell,9238 Hill St c/o 5,Fort Worth,TX,76103,
CUST-11177,Emily,Roberts,7327 Lake Blvd,Miami,FL,33125,992.97
CUST-11130,william,Flores,9012 Forest Dr,Nashville,TN,37205,318.92
,Timothy,Roberts,2741 Lake Blvd,San Francisco,CA,94104,1387.28
CUST-10198,Charles,Robinson,7530 River Rd,Albuquerque,NM,87103,-117.78
CUST-10305,Christopher,,2415 Sunrise Ave,Milwaukee,WI,53205,642.53
CUST-10822,Karen,adams,,Raleigh,NC,27601,694.01
CUST-10103,Joshua,Green,2268 Elm St,Mesa,AZ,85201,850.34
CUST-10730,,White,7714 Elm St Bldg 46,Denver,CO,80201,421.65
CUST-10338,Larry,Jones,7372 Valley Rd Apt 21,Raleigh,NC,27602,176.44
CUST-10177,Emily,Rogers,6808 Summit Dr,Bakersfield,CA,93303,1174.51
CUST-10027,Betty,Martin,8838 Ridge Rd,Boston,MA,02102,$1355.9
CUST-11210,Pamela,Hall,1901 Oak Ave # 72,,TX,77003,1345.29
CUST-10454,Jonathan,Stewart,4928 Mill Rd,San Francisco,CA,94102,0
CUST-11415,Emma,,Highland Ave,Seattle,,98101,630.82
CUST-10375,MARY,Wilson,4334 Grove Ave,Las Vegas,NV,89102,VOID
CUST-10100,Laura,Lee,7374 River Rd,Baltimore,MD,21204,1237.93
CUST-10058,,Richardson,,Omaha,NE,68101,#REF!
CUST-10656,Daniel,Adams,2421 Spring St,Houston,TX,77001,151.67
,charles,Brown,6738 Hill St,Oklahoma City,OK,73104,1472.65
,Stephen,Nguyen,,Chicago,IL,60604,$920.29
CUST-10726,Sarah,Brown,4844 River Rd,,VA,23453,18.15
CUST-11034,Mark,Ramirez,Woodland Rd,,,73101,304.21
CUST-10207,Richard,,547 Spring St,Nashville,TN,,1499.21
CUST-10295,,,619 School Rd,Baltimore,MD,21205,$1355.34
CUST-10730,Brenda,White,7714 Elm St,Denver,CO,80201,612.66
CUST-10938,Ronald,Lewis,888 Highland Ave PO Box 93,,NE,68102,-720.87
CUST-11087,gary,STEWART,,Dallas,TX,75202,338.81
CUST-10684,Nancy,Edwards,P.O. Box 866,Chicago,IL,60603,$360.34
CUST-10485,Sharon,nelson,Ste 344,,,68101,607.09
CUST-11682,Justin,Morales,7712 School Rd,Columbus,OH,43085,57.98
CUST-10561,,Davis,2175 Park Ave,Seattle,WA,98102,-966.49
,Elizabeth,Gonzalez,7813 Maple Dr,New York,NY,10002,726.24
CUST-10083,Jonathan,Sanchez,1147 School Rd,Boston,MA,02104,1035645.96
CUST-10959,Carol,Turner,9366 Sunset Blvd,Cleveland,,44105,979.18
CUST-11465,Melissa,,c/o 412,Tampa,FL,33604,824.83
CUST-11379,Jacob,Mitchell,8056 School Rd,Jacksonville,FL,32099,889.57
CUST-10800,Thomas,Wilson,9932 Forest Dr,Memphis,TN,38104,207.47
CUST-10950,George,,,TN,Nashville,,116.61
CUST-10557,Brandon,Diaz,,Austin,TX,78703,159.42
CUST-10843,Andrew,Cruz,505 Summit Dr,Memphis,TN,38103,#REF!
CUST-11383,scott,Phillips,6959 Grove Ave,San Diego,CA,92102,
CUST-11132,,Ward,3179 Forest Dr,Los Angeles,CA,90002,1001.19
CUST-10617,Patricia  ,Robinson,158 Forest Dr,Mesa,AZ,85203,1472.4
CUST-10645,Gary,HALL,5270 Sunset Blvd,NE,Omaha,68105,1136.36
CUST-11699,Debra,Scott,2259 Ridge Rd,Fort Worth,,76105,660.34
CUST-11183,George,Carter,7131 Woodland Rd,Louisville,KY,40204,-562.64
CUST-11557,Kimberly,Ortiz,,Miami,FL,33102,-99.36
CUST-10541,Kenneth,Ward,2195 Forest Dr,Colorado Springs,CO,80901,$816.38
CUST-11771,Jason,reyes,3237 Park Ave,Nashville,TN,37202,$495.27
CUST-10288,Gregory,Cox,1336 Spring St,San Jose,,95103,0
CUST-10322,Amanda,Cooper,7613 Mill Rd,El Paso,TX,79902,
CUST-10404,Jonathan,Wright,2250 Cedar Ln,Atlanta,GA,30303,784.64
CUST-10681,Emily,Hernandez,5053 Sunset Blvd,Tucson,AZ,85701,991.44
CUST-11494,John,,Hill St,TX,Austin,78702,372.74
CUST-11474,Charles,King,724 Elm St,San Diego,CA,92103,228.85
CUST-10472,Nancy,Cooper,8585 Oak Ave,Virginia Beach,VA,23450,
CUST-11236,Kathleen,Thomas,,Omaha,NE,68105,1243.96
CUST-11029,,Adams,,,Boston,02104,$11.43
CUST-11329,George,Cox,P.O. Box 819,Raleigh,NC,27605,958.91
CUST-10974,Sandra,Lopez,,Milwaukee,WI,53203,N/A
CUST-11189,Nancy,collins,9045 Meadow Ln,,CA,94205,940.12
CUST-10138,Amanda,COLLINS,4119 Park Ave,Seattle,,,1166.81
CUST-10298,Jeffrey,Garcia,3892 Meadow Ln,,OR,97203,#REF!
CUST-11536,Michael  ,Williams,5850 School Rd PO Box 6,Washington,DC,20003,#REF!
CUST-11404,Gregory,Young,5114 Spring St,San Francisco,CA,94102,
CUST-10668,James,MILLER,6876 Pine Rd,Memphis,TN,38103,1314.38
CUST-11242,Robert,Harris,3908 Summit Dr,Los Angeles,CA,90005,996.26
CUST-11779,Andrew,Carter,7879 Maple Dr,Atlanta,GA,30305,-900.9
CUST-11402,,Howard,6236 Cedar Ln,Los Angeles,CA,90003,537.02
CUST-10049,Matthew,Nguyen,9490 Grove Ave,Columbus,OH,43085,-1082.53
CUST-10451,Brenda,Ramos,7000 Woodland Rd,Baltimore,MD,,681.98
CUST-11019,Barbara,Johnson,1311 Meadow Ln,Columbus,OH,43203,117.75
CUST-10297,Christopher,White,No. 416,New Orleans,,70116,
CUST-10053,Benjamin,Walker,9334 Park Ave,Louisville,KY,40201,57.18
CUST-10145,Pamela,Torres,PO Box 344,Tucson,AZ,85704,22.28
CUST-10406,Shirley,Lewis,861 Cedar Ln # 29,Cleveland,OH,44102,$1432.3
CUST-10226,William,Peterson,3539 Park Ave,,OH,43204,$837.56
CUST-10489,emma,jackson,1261 Hill St,,CA,93304,$311.1
CUST-11387,Jessica,Allen,3782 Church St,Fresno,CA,,-1493.58
CUST-11775,JEFFREY,Diaz,Ste 911,Sacramento,CA,95814,unknown
CUST-10708,Shirley,Reed,3159 Lake Blvd,Los Angeles,CA,90002,0
CUST-11208,David,Jackson,,Raleigh,NC,27602,348.96
CUST-11164,William,Stewart,7843 Meadow Ln,San Diego,CA,92103,364157.72
CUST-10397,DEBRA,King,,Miami,FL,33104,$1363.21
CUST-10962,Ronald,Wright,Highland Ave,Milwaukee,WI,53203,#REF!
CUST-10350,Ronald,Morris,6709 Spring St,Kansas City,,64104,678.7
CUST-10135,Gary,,PO Box 51,Los Angeles,CA,90001,1412.51
CUST-10906,Steven,Flores,,Omaha,NE,68103,1218.68
CUST-10338,Larry  ,Jones,7372 Valley Rd,Raleigh,NC,27602,pending
CUST-10783,Donald,Hernandez,9389 Meadow Ln,Albuquerque,NM,87104,690.26
CUST-11262,Nancy,Murphy,4935 Valley Rd,Miami,FL,33101,231.49
CUST-10469,Edward,,Church St,San Francisco,CA,94104,807.91
CUST-10463,,Peterson,6237 Meadow Ln,Oklahoma City,OK,73103,182.58
CUST-11124,Shirley,Kelly,2126 Brook Ln,Miami,FL,33103,759.51
CUST-11141,,,,Nashville,TN,37202,1323.79
CUST-11323,Jeffrey,,7848 Oak Ave,New Orleans,LA,70112,192.85
CUST-11447,Jason,gonzalez,8296 Maple Dr,Austin,TX,78701,1407.01
CUST-11242,Robert,Harris,,Los Angeles,CA,90005,266.77
CUST-11356,Shirley,,1868 Sunrise Ave,Bakersfield,CA,93305,498.96
,Pamela,Cooper,5655 Ridge Rd,Memphis,,38103,1427.67
CUST-11071,Debra,Rivera,3870 Highland Ave,Washington,DC,20003,pending
CUST-10447,Sandra,Cooper,2296 Highland Ave,Columbus,,,-660.86
CUST-10715,Pamela,ramirez,3388 River Rd,Charlotte,,28202,594.24
CUST-10509,Brandon,,2220 Hill St,Albuquerque,NM,87101,391.0
CUST-10087,Larry,Hill,7 Hill St,Louisville,KY,40205,1046.29
CUST-11503,David,Morris,2094 School Rd,Nashville,TN,37202,721.62
CUST-11541,Christine,Wilson,7174 Meadow Ln,Bakersfield,CA,93301,49.47
,,Robinson,5786 Highland Ave,Oklahoma City,OK,73104,756.1
CUST-11307,Frank,Williams,PO Box 915,Denver,CO,80204,956.69
CUST-11265,Mark,Reyes,# 995,Cleveland,,44102,-775.67
CUST-10078,Angela,PHILLIPS,5426 Main St,,FL,33605,679.55
CUST-10165,ERIC,Cruz,,Seattle,WA,98102,663.02
CUST-11326,Linda,,9559 Highland Ave,Virginia Beach,VA,23451,#REF!
CUST-11604,Michael,,9602 Park Ave Fl 12,San Francisco,,94105,349665.42
CUST-11459,Melissa,Perez,232 Mill Rd,,NE,68101,572.24
,,Ortiz,9444 Forest Dr,Los Angeles,CA,90004,870.37
CUST-11731,,Thomas,1724 Highland Ave,,MA,02101,$1116.21
CUST-11665,,Ward,5385 Pine Rd,Nashville,TN,37204,-1051.2
CUST-10475,Nicholas,Collins,7917 School Rd,Boston,MA,2101,47.03
CUST-11219,,,1601 Highland Ave,New York,,10004,50.03
CUST-11259,Katherine,Ramos,7799 Mill Rd,Denver,CO,80204,258.72
CUST-10123,Frank,Young,9838 Cedar Ln,San Antonio,TX,78203,798.7
CUST-11578,Robert,Lee,1946 Brook Ln,Atlanta,GA,,1401.84
CUST-11474,Charles,King,724 Elm St,San Diego,CA,92103,415.99
CUST-10582,Karen,Evans,3560 Maple Dr,Miami,FL,33104,644.7
CUST-10601,MARY,Lee,,,CA,93702,1106.33
CUST-11275,Sharon,Jackson,,Columbus,OH,43204,-607.41
CUST-11329,George,cox,919 School Rd,Raleigh,NC,,1212.8
CUST-11511,,Ramirez,9897 River Rd,Jacksonville,FL,32099,10.63
CUST-10922,James,King,8295 Cedar Ln P.O. Box 84,Jacksonville,FL,32203,$1240.56
CUST-10600,,Thompson,2249 Mill Rd,San Diego,CA,92101,51.46
CUST-10709,LINDA,Young,829 Valley Rd,,IL,60604,1288.83
CUST-10278,Nicholas,,7405 Oak Ave,Nashville,TN,37204,$584.33
CUST-11113,Helen,Bailey,3029 Elm St,Columbus,OH,43085,0
,Nancy,anderson,7480 River Rd,Louisville,KY,40204,$1425.93
CUST-10566,ELIZABETH,,,Cleveland,OH,,$614.23
CUST-10772,Linda,Lee,9679 Summit Dr,San Antonio,TX,78204,1234.28
CUST-11071,Debra,Rivera,3870 Highland Ave,Washington,DC,20003,385.48
CUST-11500,,Lopez,5600 Meadow Ln,Chicago,,60605,pending
CUST-10447,,Cooper,Highland Ave,Columbus,OH,43085,327.21
CUST-11119,Melissa,carter,9019 Maple Dr,Phoenix,AZ,85004,
CUST-11051,Ronald,Kelly,8590 Park Ave,Fort Worth,TX,76105,N/A
CUST-10080,Susan  ,Kim,,Las Vegas,,89103,801.42
,Brian,Taylor,5353 Grove Ave,Philadelphia,PA,19103,1228.71
CUST-10418,Samantha,PHILLIPS,5373 Maple Dr,Las Vegas,NV,89105,1044.91
,Frank,Cox,5092 Woodland Rd,San Francisco,CA,,1085.14
CUST-10089,Michelle,Reyes,3502 Highland Ave,Milwaukee,WI,53204,-357.42
CUST-11144,Matthew,Baker,5085 Ridge Rd,Tucson,AZ,85705,581.18
CUST-10192,Frank,Torres,7111 Cedar Ln,Charlotte,NC,28201,313.53
CUST-10383,RYAN,,2291 Forest Dr,Raleigh,NC,27605,-543.27
CUST-10313,Andrew,walker,783 Park Ave,Nashville,TN,37201,1080.43
,Jason,Mitchell,7113 Church St,Miami,,33102,1281.09
CUST-10434,Benjamin,Flores,6488 River Rd,Aurora,CO,80010,424.06
CUST-11693,Sharon,Evans,5195 River Rd,Boston,,02104,VOID
CUST-11272,Benjamin,Adams,5344 Park Ave,Charlotte,NC,28201,540.51
CUST-10668,JAMES,Miller,Pine Rd,Memphis,TN,38103,624.78
CUST-11473,Cynthia,Taylor,8691 Sunrise Ave,,PA,19103,119.87
CUST-11280,,Lee,2785 Spring St,Cleveland,OH,44105,709.9
CUST-10341,Patricia,,Woodland Rd,Fresno,CA,93704,1181.75
CUST-11312,,Taylor,4260 Park Ave # 40,Nashville,TN,37202,874.37
CUST-10587,Eric,Cox,6419 Hill St,Sacramento,,94203,1385.15
CUST-10429,Joseph,Davis,3313 Spring St Apt 31,Atlanta,GA,30305,$1417.27
CUST-10181,Kenneth,Ramos,2435 Meadow Ln,Colorado Springs,CO,,1224.7
CUST-10123,Frank,Young,9838 Cedar Ln c/o 9,San Antonio,TX,78203,570.78
CUST-10055,Gregory,Howard,River Rd,Omaha,NE,68105,978.86
CUST-10401,Pamela,Cooper,5655 Ridge Rd,Memphis,TN,38103,N/A
CUST-10168,Timothy,Murphy,,Denver,CO,80204,
CUST-10336,charles,Cox,571 Elm St,Tampa,FL,33604,1106.75
CUST-11250,Lisa,Ramos,,Phoenix,AZ,85001,112.44
CUST-10012,Brian,Lee,,Boston,MA,02103,pending
CUST-10381,Nicole,Rogers,660 Oak Ave,Louisville,KY,40205,58.51
CUST-11790,ELIZABETH,Roberts,1317 Highland Ave,Louisville,KY,40205,201982.14
CUST-10436,Kevin,Rodriguez,Summit Dr,Mesa,AZ,85201,777.82
CUST-10283,CAROL,Hernandez,642 Park Ave,Sacramento,CA,94203,110.63
CUST-10131,Amy,Adams,Valley Rd,Jacksonville,FL,32203,321.38
CUST-11576,Charles,Cook,7500 Elm St,Dallas,TX,75204,940.03
CUST-11353,Charles,Johnson,4611 Valley Rd,Dallas,TX,75205,1368.12
CUST-10688,Rebecca,Morgan,9384 Park Ave,Tampa,FL,33604,3583.18
CUST-10173,Andrew,Cruz,1990 Main St,New Orleans,LA,70115,561.49
CUST-11164,,Stewart  ,7843 Meadow Ln,San Diego,CA,92103,478.0
CUST-10705,raymond,Lopez,3464 Sunrise Ave,,TX,76104,589.65
CUST-11521,John,Edwards,3299 Hill St,Colorado Springs,,80902,248.84
CUST-10027,Betty,Martin,c/o 479,Boston,MA,02102,140700.02
