cust_id,first_name,last_name,address,city,state,zip,amount_paid
CUST-10070,charles,Parker,5051 Valley Rd,Dallas,TX,75201,820.79
,Mary,Campbell,6338 Spring St,OK,Oklahoma City,73102,954.84
CUST-10503,Scott,Kim,203 Hill St,Oklahoma City,OK,73104,150.03
CUST-10461,Kenneth,,1923 Grove Ave,Columbus,OH,,977.89
CUST-10555,Laura,King,7194 Cedar Ln,Washington,DC,20001,-616.53
CUST-11199,Amanda,nguyen,Mill Rd,Denver,CO,80202,745.58
CUST-11196,Jacob,,9497 Hill St P.O. Box 55,FL,Tampa,33605,168.86
CUST-11744,Scott,Smith,3306 Park Ave,TX,Houston,77004,522.02
CUST-10012,Brian,Lee,3433 School Rd No. 53,,MA,,1317.57
CUST-10981,Jason,,4455 Hill St,Kansas City,MO,64105,562.3
CUST-11241,Amanda,Morales,3105 Elm St,Philadelphia,PA,19104,1020.76
CUST-10911,Sharon,Lopez,Valley Rd,Phoenix,AZ,85003,301.28
CUST-11719,Rebecca  ,Morris,,Baltimore,MD,21201,0
CUST-11635,James,Diaz,5293 Sunrise Ave,Virginia Beach,VA,23450,781.02
CUST-11457,Betty  ,King  ,816 Sunset Blvd,,LA,70113,59.17
CUST-10267,Joseph,phillips,2816 Brook Ln,Los Angeles,CA,90003,546.56
CUST-10628,anthony,Edwards,4342 Cedar Ln,Nashville,TN,37204,485.82
CUST-11046,Scott,Kelly,3639 Sunrise Ave,Sacramento,CA,94201,70.9
CUST-11347,Linda,Jackson,2220 Valley Rd,Oklahoma City,OK,73104,198.61
CUST-11395,Ryan,Jones,9121 School Rd,Chicago,IL,60602,503.09
CUST-10504,Timothy,Roberts,,Philadelphia,PA,19105,$762.48
CUST-10221,Timothy,Scott,,Chicago,IL,,
CUST-10379,Helen,Ward,1585 Sunset Blvd,San Diego,CA,92102,#REF!
CUST-10961,George,Nguyen,9919 Church St,Bakersfield,CA,93303,1320.17
CUST-10335,Samantha,,Unit 587,Boston,MA,,844.0
CUST-10002,Jason,Jones,3583 Park Ave,Los Angeles,CA,90001,$418.21
CUST-10622,NICHOLAS,Moore,Spring St,Cleveland,OH,44104,701.59
CUST-10329,,Mitchell,Bldg 883,Kansas City,MO,64103,0
CUST-10815,Rebecca,Green,213 Grove Ave,,GA,30301,417.8
CUST-11618,,Baker,7418 River Rd,Cleveland,OH,,204.77
CUST-11451,Pamela,hernandez,4090 Highland Ave,San Diego,CA,92102,1183.76
CUST-10079,Joseph,King,No. 415,Jacksonville,FL,32204,1418.73
CUST-11709,Michelle,Ramos  ,528 Elm St,Los Angeles,CA,90005,1001.37
CUST-10561,Timothy,DAVIS,# 995,Seattle,WA,98102,382.87
CUST-11708,Rebecca,Diaz,8809 Hill St,Tampa,FL,33604,$202.39
CUST-10700,Daniel,Scott,School Rd,Louisville,KY,40202,129.4
CUST-10897,Kathleen,Carter,9440 Cedar Ln,Washington,DC,20005,1221.81
CUST-10892,Betty,Gutierrez,2451 Brook Ln,Sacramento,CA,94205,989.19
CUST-10984,Laura,Wright,,New Orleans,LA,70116,1459.78
CUST-10064,Andrew,,3336 School Rd,Columbus,,43202,1458.47
CUST-11515,,Campbell,4959 Maple Dr,New Orleans,LA,70115,648.2
CUST-10075,Robert,Stewart,Bldg 38,Charlotte,NC,28202,1258.59
CUST-10875,Larry,Thompson,5986 Spring St,Memphis,TN,38103,1192.94
CUST-10309,Katherine,Nelson,628 Hill St,San Jose,,95102,947.49
,Steven,Taylor,4510 River Rd,Miami,FL,33103,-296.62
,Emily,Flores,Unit 335,Milwaukee,WI,53205,$1131.4
CUST-11279,,,3603 Hill St Bldg 38,Austin,TX,78701,225.35
CUST-10487,Jennifer,Martinez,8898 Spring St,Tampa,FL,33603,0
CUST-11081,Charles,Brown,Hill St,Oklahoma City,OK,,$778.04
CUST-11421,Jonathan,Ward,982 Highland Ave,Las Vegas,NV,,782.62
CUST-10748,Carol,Parker,,Tampa,FL,33602,240.18
CUST-10401,Pamela,,5655 Ridge Rd,Memphis,TN,38103,1218.81
CUST-10317,Pamela,Turner,Valley Rd,Jacksonville,FL,32099,1445.51
CUST-11077,,Clark,9520 Woodland Rd,Virginia Beach,VA,23451,$104.73
CUST-10816,steven,,3696 Church St,Miami,FL,33104,681.55
CUST-11020,,Davis,,Boston,MA,02105,1232.77
CUST-10555,Laura,,7194 Cedar Ln,Washington,DC,20001,$331.14
CUST-11170,EMMA,Parker,5607 Woodland Rd,Las Vegas,NV,89105,1349.63
CUST-11469,Jacob,Rivera,746 Main St,Raleigh,NC,27605,943.09
CUST-11492,Linda,Martinez,Maple Dr,Atlanta,,30305,$500.48
CUST-10629,Elizabeth,Lee,9885 Oak Ave,Tampa,FL,33603,1447.18
CUST-11378,Stephen,Evans,3094 Maple Dr Ste 24,,CO,80204,
CUST-11329,GEORGE,,,Raleigh,NC,27605,-184.83
CUST-10178,jacob,Young,2370 Sunset Blvd,Albuquerque,NM,87105,609636.46
CUST-11346,Angela,,Apt 923,Los Angeles,CA,90003,1421.21
CUST-10138,Amanda,Collins,4119 Park Ave,Seattle,WA,98103,988.88
CUST-11219,Mary  ,Rodriguez,1601 Highland Ave,New York,,10004,
CUST-11557,Kimberly,Ortiz,6619 Meadow Ln,Miami,FL,33102,$1421.15
CUST-11071,Debra,Rivera,3870 Highland Ave,Washington,DC,20003,1218.82
CUST-11335,anthony,Hill,5496 Maple Dr,Tucson,AZ,85705,931.21
CUST-11648,Susan,Davis,4832 Sunset Blvd,Atlanta,GA,30301,891.79
,Donald,Kelly,6731 Oak Ave,Memphis,TN,38101,1409.65
CUST-11612,Jennifer,Smith,4740 Church St,Albuquerque,NM,87105,715.75
CUST-11431,Nicole,Hill,,AZ,,85004,754.9
CUST-10555,Laura,King,7194 Cedar Ln,,DC,20001,898.96
CUST-10949,Amy,Moore,8749 Grove Ave,Cleveland,OH,44105,987.19
CUST-11607,Kathleen,Brown,306 River Rd,Portland,,97202,261.47
,Pamela,Cook,9510 Ridge Rd,San Diego,CA,92105,
CUST-10009,Emily,Richardson,3151 Mill Rd,Boston,MA,02105,-1035.81
CUST-11378,Stephen,Evans,,Denver,CO,80204,617.46
CUST-10794,Brandon,Sanchez,6438 Lake Blvd,Fort Worth,TX,76101,144.98
CUST-11658,,Rivera,8867 Ridge Rd,Nashville,TN,37205,776.85
CUST-10122,Pamela,Carter,1246 Spring St,Louisville,KY,40202,356.48
CUST-11379,Jacob,,8056 School Rd,Jacksonville,FL,32099,202.21
,Gary,,Church St,Miami,FL,,238.41
CUST-10811,,allen,,San Jose,CA,95101,1429.61
CUST-11178,Anthony,Green,4990 Sunrise Ave,Nashville,TN,37205,$1453.72
CUST-10697,Emma,,Suite 609,San Antonio,,78201,1133.41
CUST-10463,,Peterson,6237 Meadow Ln,Oklahoma City,OK,73103,-1128.69
,Charles,Davis,,Seattle,WA,98104,137.99
,Laura,Lee,7374 River Rd,Baltimore,,21204,191.73
CUST-11083,,Brown,4373 Brook Ln,Miami,FL,33125,934.18
CUST-10230,Michelle,williams,Elm St,Jacksonville,FL,32202,846.27
CUST-10386,Larry,Hill,6036 Forest Dr,AZ,Tucson,85701,384.73
CUST-11612,,Smith,4740 Church St,Albuquerque,NM,87105,232.16
CUST-11537,Christopher,Thompson,1044 Forest Dr,Sacramento,,94201,618.58
CUST-11419,Christine,Peterson,8458 Pine Rd,Jacksonville,,32099,693.1
,Nancy,Kelly,3745 Cedar Ln,Dallas,TX,75205,95.0
CUST-11630,Larry,cook,,Fresno,CA,93701,129.95
CUST-10617,PATRICIA,Robinson  ,,Mesa,AZ,85203,0
CUST-10496,Debra,Howard,1405 Ridge Rd,Minneapolis,MN,55404,28.01
CUST-11042,Sharon,Turner,9869 Main St,San Diego,,92102,617.04
CUST-10344,Laura,Thompson,1439 School Rd,,CA,93304,685.6
CUST-11088,Robert,Evans,6768 Park Ave,New York,NY,10003,
CUST-10920,Andrew,Bailey,5694 River Rd,Colorado Springs,CO,80903,1036.08
CUST-10134,TIMOTHY,,7801 Church St,,GA,30302,707.83
CUST-10148,Karen,,Cedar Ln,Nashville,TN,37201,17.6
CUST-10302,Shirley,Turner,9907 Elm St,,TX,73344,956.29
CUST-11123,,,5186 River Rd,Las Vegas,NV,89105,798.93
CUST-10042,Stephanie,Baker,,TX,San Antonio,78202,-692.73
CUST-10671,,Jones,5222 River Rd,Denver,CO,80201,927.72
CUST-10345,George,Hall,9012 Woodland Rd Fl 30,Bakersfield,CA,93301,913.77
CUST-11369,,Howard,3556 Mill Rd,New York,NY,10005,1206.67
CUST-10516,Debra,Peterson,3435 Meadow Ln,Los Angeles,CA,90004,404.8
CUST-10261,Linda,Smith,3461 Ridge Rd,,OH,43202,950.83
CUST-10185,George,STEWART,6326 School Rd,Bakersfield,CA,93304,1096.83
CUST-11397,Deborah,Morales,8038 School Rd Ste 43,CA,,92105,490.11
CUST-10477,Mary,Williams,8778 Hill St,Kansas City,MO,64103,500.43
CUST-11500,Jason,Lopez,5600 Meadow Ln No. 43,Chicago,IL,60605,102.3
CUST-11536,Michael,Williams,Suite 439,Washington,DC,20003,1237.13
CUST-11082,Jeffrey,scott,,San Jose,CA,95102,842.91
CUST-11718,Timothy,GOMEZ,2116 Woodland Rd,Austin,TX,73301,1463.81
CUST-10636,John,Rodriguez  ,Maple Dr,Fort Worth,TX,76104,TBD
CUST-10552,Angela,Anderson,4390 Ridge Rd,Omaha,NE,68101,908.01
CUST-10507,Lisa,Parker,4912 Summit Dr,Seattle,WA,98104,1410.16
CUST-10527,,Morris,6816 Maple Dr,San Antonio,TX,78203,318.09
CUST-11198,Ryan,ROGERS,5432 Sunrise Ave,,AZ,,
,Paul,Martinez,8752 Grove Ave Rm 12,Raleigh,NC,27602,1041.14
CUST-11411,christine,Baker,,Austin,TX,78703,
CUST-10754,Joseph,Turner,2025 Woodland Rd,Milwaukee,,53204,-1129.57
CUST-10871,Gary,Robinson,6053 Park Ave,Phoenix,AZ,85003,105.48
CUST-10656,Daniel,Adams,# 434,Houston,TX,77001,unknown
CUST-11420,Pamela,,4390 Church St,Columbus,OH,43203,179.24
CUST-11632,William,Ramos,2088 River Rd,Dallas,TX,75201,65.7
CUST-10216,Brandon,Lewis,,VA,Virginia Beach,23450,$546.01
CUST-10163,Patricia,Lopez,9620 Main St,Charlotte,NC,28205,949.02
CUST-10175,Mary,,3682 Cedar Ln,Portland,OR,97201,830.2
CUST-11682,Justin,morales,7712 School Rd,OH,Columbus,43085,$413.32
CUST-10806,Thomas,Thompson,5282 Mill Rd,Sacramento,CA,95814,859.05
CUST-11073,Brenda,Scott,5600 Sunset Blvd,Charlotte,NC,28202,1067.4
CUST-10759,Joseph,Wilson,9978 Lake Blvd Bldg 73,Fresno,CA,,631.95
CUST-11336,Emma,Carter,6709 Church St,,PA,19101,608.19
,Daniel,Stewart,Spring St,Oklahoma City,OK,73103,N/A
CUST-10995,frank,Garcia,8535 Cedar Ln,Baltimore,MD,,
CUST-11228,Gary,Sanchez,,Miami,FL,33104,41.46
CUST-10291,Joshua,Taylor,1532 Church St,Minneapolis,MN,55405,857.31
CUST-10520,jonathan,Cook,Oak Ave,New Orleans,LA,70115,1324.93
CUST-10219,Sarah,Roberts,8851 Sunrise Ave,NM,Albuquerque,87103,VOID
CUST-10693,Charles,Kim,1098 Maple Dr,Indianapolis,IN,46203,$592.14
CUST-10986,NANCY,,2049 Mill Rd,Denver,CO,80203,-577.04
CUST-10259,Kevin,Parker,9718 Summit Dr,San Diego,CA,92103,1329.88
CUST-11154,Charles,Torres,2807 Maple Dr,Omaha,NE,68102,1070.28
CUST-10316,Charles,Nguyen,5781 Park Ave,NV,,89101,-1385.05
CUST-11041,Pamela,Carter,5479 Valley Rd,Philadelphia,PA,19101,1199.97
CUST-11383,Scott,Phillips,6959 Grove Ave,San Diego,CA,92102,1385.36
CUST-10671,Barbara,Jones,5222 River Rd,Denver,CO,80201,$1165.63
CUST-10360,JENNIFER,Brown,9450 River Rd,Philadelphia,PA,19101,
,,Allen,9594 Maple Dr,Washington,DC,20003,541.95
CUST-10608,Mary,YOUNG,5964 Sunset Blvd Bldg 43,Chicago,IL,60604,
CUST-11790,Elizabeth,Roberts,1317 Highland Ave,,,40205,743.86
,Jason,Reed,4369 Main St,Sacramento,CA,94205,1316.02
CUST-10878,Nicole,,7208 Pine Rd,Sacramento,CA,94203,
CUST-11750,Jessica,Robinson,5843 Forest Dr,Columbus,OH,43085,1175.71
CUST-10500,Brian,Wright,1431 Pine Rd,,,78202,1206.11
CUST-10640,Kimberly,Scott,568 Brook Ln,Milwaukee,WI,53202,1163.77
,Jonathan,Williams,c/o 907,Columbus,OH,43204,1147.91
CUST-11130,William,flores,,Nashville,TN,37205,594.17
CUST-11171,,Thompson,9408 Summit Dr,Minneapolis,MN,55401,110.63
CUST-11099,Nicholas,ANDERSON,8953 Elm St,Jacksonville,,32204,842.66
CUST-11522,Larry,Gomez,130 Cedar Ln,Houston,TX,77003,51.12
CUST-10023,Cynthia,Ortiz,189 School Rd,Indianapolis,IN,,580.28
CUST-10898,Jason,Moore,3810 Maple Dr,,IN,46204,140.41
CUST-11394,Jessica,ROBERTS,,Milwaukee,,53203,0
CUST-10196,debra,white,1294 Brook Ln,,TX,,1172.87
CUST-10344,Laura,Thompson,1439 School Rd # 12,Bakersfield,CA,93304,181.5
CUST-10474,Sandra,Rodriguez,150 Lake Blvd,,CA,93302,$887.91
,Frank,Torres,7111 Cedar Ln,Charlotte,NC,28201,289232.36
CUST-10688,Rebecca,Morgan,9384 Park Ave,Tampa,FL,33604,59.37
CUST-10751,Lisa,,6148 Church St,,MA,02101,$937.33
CUST-10768,Jennifer,Johnson,,,TX,75202,867.14
CUST-11019,,Johnson,1311 Meadow Ln,Columbus,OH,43203,1097.08
CUST-11599,Joseph,Gonzalez,4676 Elm St,Mesa,AZ,85202,358.05
CUST-11243,Deborah,Rodriguez,,Mesa,AZ,85203,706.91
CUST-11224,Nancy,Allen,P.O. Box 14,Denver,CO,80204,774.24
CUST-11568,,Morgan,5740 Hill St,Raleigh,NC,27602,830.82
CUST-10294,Mark,Moore  ,,San Jose,CA,95101,1429.39
CUST-10853,Justin,Morales,2101 School Rd,El Paso,TX,79903,
CUST-10176,Cynthia,Thomas,8166 Mill Rd,Virginia Beach,VA,23451,173.02
CUST-10500,Brian,wright,1431 Pine Rd,San Antonio,TX,78202,1430.48
CUST-10665,Barbara,Walker,# 864,Washington,DC,20003,130.35
CUST-10669,TIMOTHY,,,Memphis,TN,38102,318.55
CUST-10340,Brian  ,Gomez,4090 Cedar Ln Bldg 85,Oklahoma City,OK,73103,
,Sharon,Evans,5195 River Rd,Boston,MA,,1125517.8
CUST-11235,Stephanie,Rodriguez,55 Sunset Blvd,Mesa,AZ,85202,1033.78
,Brandon,Sanchez,6438 Lake Blvd,Fort Worth,TX,76101,490.66
CUST-10313,ANDREW,Walker,783 Park Ave,Nashville,TN,37201,1276.71
CUST-10668,James,miller,,Memphis,TN,,427.58
CUST-11514,Stephanie,Cox,4962 Brook Ln,Aurora,CO,80013,434.66
CUST-10209,Rebecca,Thompson  ,8838 Valley Rd,Fort Worth,TX,76102,20.95
CUST-10353,Emma,,,Dallas,,75204,unknown
CUST-11573,Margaret,Edwards,,Phoenix,AZ,85003,72.39
CUST-11000,,Martin,4076 Pine Rd,Boston,MA,2101,1009.01
CUST-10832,LAURA,Morales,3155 Forest Dr,,IL,60603,1007.29
CUST-10334,Sharon,Scott,1230 School Rd,Cleveland,OH,,$1432.52
CUST-11401,Linda,brown,2101 Valley Rd,Colorado Springs,CO,,115.49
CUST-10350,Ronald,Morris,6709 Spring St,,MO,64104,97.44
CUST-10758,Susan,Rogers,Hill St,Aurora,CO,80014,1190.51
CUST-11157,Michael,lopez,2933 Mill Rd,Las Vegas,NV,89104,1019.97
CUST-10945,,Mitchell,4582 Meadow Ln,Boston,MA,02104,949.76
CUST-10732,Amanda,Lewis,6890 Forest Dr,Baltimore,MD,21203,153.0
CUST-10110,Patricia,Roberts,,El Paso,TX,79904,0
CUST-10781,,Morales,,Oklahoma City,,73102,$1355.27
CUST-10625,Paul,robinson,Apt 248,Phoenix,AZ,85002,1198.59
,Gary,Evans,Lake Blvd,El Paso,TX,79902,1261.53
CUST-10519,Barbara,Edwards,9540 Sunset Blvd,Raleigh,NC,27604,pending
CUST-11279,Ryan,Turner,3603 Hill St,Austin,TX,,33816.82
CUST-10003,Nicholas,Cox,3258 Mill Rd,Los Angeles,CA,90005,-980.4
CUST-10185,George,Stewart,School Rd,,CA,93304,-1328.53
CUST-11398,Stephen,Cooper,7798 Woodland Rd,Omaha,,68104,0
CUST-11339,Stephen,Morales,9589 Hill St,Chicago,IL,,-366.39
CUST-10849,Christopher,White,4141 Lake Blvd,,NC,28205,253.45
CUST-11696,Angela,Cooper,4529 Park Ave,Virginia Beach,VA,23450,363.99
CUST-11048,Jacob,Kelly,8981 Sunset Blvd,Baltimore,MD,21201,993.69
CUST-11006,Gary,Cruz,8893 Mill Rd,Atlanta,GA,30303,unknown
CUST-10291,,taylor,1532 Church St,Minneapolis,MN,55405,
CUST-10152,,Clark,Ste 940,Cleveland,,44102,1031.87
CUST-11714,Stephen,Thompson,8006 Main St,Chicago,IL,60605,1300.33
CUST-10971,Paul,Peterson,8836 Pine Rd,Milwaukee,WI,53202,493.22
CUST-10304,Susan,Gutierrez,1375 Ridge Rd,,,92103,1287.13
CUST-11187,Gary,,2249 Church St,Dallas,TX,75201,21.56
CUST-10658,Gregory,Gomez,5515 Hill St,,CO,80901,353.57
CUST-10122,Pamela,Carter,,Louisville,KY,40202,1018.34
CUST-10929,Jonathan,Johnson,4068 Hill St,New Orleans,LA,70114,464.79
,Charles,Kim,1098 Maple Dr,Indianapolis,IN,46203,VOID
CUST-10755,Steven,,3367 Mill Rd,New Orleans,LA,70113,
CUST-10985,Michelle,williams,8765 Main St,San Jose,CA,95101,481.48
CUST-10116,Anna,Miller,1125 Ridge Rd,Washington,DC,20002,1330.53
CUST-11501,Benjamin,Lewis,8116 Highland Ave,Virginia Beach,VA,23451,1481.26
CUST-10042,Stephanie,Baker,3140 Lake Blvd,San Antonio,TX,78202,24.86
CUST-10611,Pamela,MITCHELL,863 Pine Rd,San Diego,CA,92105,pending
CUST-11077,Thomas,Clark,9520 Woodland Rd,,Virginia Beach,23451,431.12
,Carol,cook,8026 Mill Rd,,CA,95814,608.64
CUST-10372,Amy,Williams,8282 Meadow Ln,Philadelphia,PA,19104,394.41
CUST-11386,GARY,,7449 Cedar Ln,Seattle,WA,98102,152.06
CUST-11588,Michelle,Lopez,6712 Sunset Blvd No. 20,Miami,,33125,450.02
CUST-11507,Larry  ,Allen,,Washington,DC,20003,1005.12
CUST-11301,,,,,TX,77001,416.57
CUST-11474,Charles,King,724 Elm St,CA,San Diego,92103,944.31
CUST-10923,Brenda,Martinez,,Sacramento,CA,94204,1478.8
CUST-10285,Brian,Mitchell,Ste 953,Denver,CO,80204,552.91
,George,Johnson,6217 Spring St,New York,NY,10002,827.99
CUST-11017,Raymond,Roberts,8616 Brook Ln,Minneapolis,MN,55404,864.64
CUST-10496,Debra,Howard,1405 Ridge Rd,Minneapolis,,55404,1079.1
CUST-10016,Robert,GREEN,1085 Lake Blvd,Louisville,KY,40203,166.21
CUST-10162,Jennifer,Parker,River Rd,,,21203,
CUST-11443,Donald,Cruz,,Memphis,,37501,1415.67
CUST-11563,Anna,Ramos,Grove Ave,Indianapolis,IN,46202,$133.16
CUST-10333,Jeffrey,Hall,5777 Brook Ln,Milwaukee,WI,53201,335.83
CUST-11461,Anthony,Harris,8097 Sunset Blvd,Seattle,WA,98103,1295.97
CUST-11798,Nancy,Cook,9292 Lake Blvd,San Diego,CA,92104,
CUST-11026,Benjamin,Collins,1706 Pine Rd,New Orleans,LA,70115,886.99
,Amy,Davis,2277 Spring St,Philadelphia,PA,19102,424.32
CUST-10651,George,Rivera,5762 Spring St,Colorado Springs,CO,80901,
CUST-10625,Paul,Robinson,2231 Ridge Rd,Phoenix,AZ,85002,$1443.49
CUST-10826,Mark,Ramirez,5425 Valley Rd,Minneapolis,MN,55403,0
CUST-10505,Eric,Perez,2778 Elm St,Tampa,FL,33604,687.83
CUST-10080,Susan  ,Kim,5140 Sunrise Ave Fl 33,,NV,89103,737.79
CUST-10873,Ryan,Garcia,1692 Mill Rd,Chicago,IL,60603,-1141.41
CUST-11448,Amanda,turner,,Raleigh,NC,27605,1430.56
CUST-10119,,,4199 Ridge Rd P.O. Box 91,Columbus,OH,,$8.96
CUST-10338,Larry,JONES,7372 Valley Rd,Raleigh,NC,27602,961.92
CUST-11059,CAROL,Anderson,7720 Main St,Nashville,TN,,-777.75
CUST-10469,,Reed,9022 Church St,San Francisco,CA,94104,520.71
CUST-10103,Joshua,Green,,Mesa,AZ,85201,358.26
CUST-11687,Samantha,HOWARD,3395 Park Ave,Virginia Beach,,23450,285.84
CUST-10992,Jessica,Young,4050 Grove Ave,Memphis,TN,38103,553.11
CUST-11497,Angela,Sanchez,6359 Summit Dr,Fresno,CA,93703,543.21
CUST-11005,Edward,Rivera,4108 Oak Ave,Aurora,CO,80011,594.79
,Stephen,,4835 Meadow Ln,,TX,75201,-881.18
CUST-11786,Linda,Roberts,3971 Summit Dr,Las Vegas,NV,89102,354.78
CUST-10731,Dorothy,Bailey,1464 Park Ave,Jacksonville,FL,32202,352.52
CUST-11503,David,Morris,2094 School Rd,Nashville,TN,37202,253.41
CUST-10345,George,,9012 Woodland Rd,,CA,93301,$1020.76
CUST-10071,Jennifer,Rivera,1685 Valley Rd,Columbus,OH,43201,pending
CUST-11749,,richardson,6473 Sunrise Ave,Columbus,OH,43204,1091.26
CUST-10611,Pamela,mitchell,863 Pine Rd,San Diego,CA,92105,TBD
CUST-10686,Christine,Gonzalez,,Philadelphia,PA,19103,$1226.5
CUST-10903,Dorothy,Morgan,5991 Brook Ln c/o 88,Las Vegas,,89105,947.99
CUST-10785,Katherine,Williams,6756 Oak Ave,San Antonio,,78204,182.27
,Thomas,Lewis,4889 Meadow Ln,New York,NY,10001,1421.41
CUST-10424,Nicholas,Flores,Valley Rd,,LA,70112,$819.45
CUST-11670,Amanda,Brown,,Atlanta,GA,,-1105.52
CUST-10129,Michelle,Young,7386 Park Ave,Philadelphia,PA,19103,274.41
,Benjamin,Brown,9906 School Rd,Jacksonville,FL,32203,1307.28
CUST-11080,William,Bailey,3017 Forest Dr,Mesa,AZ,85201,N/A
CUST-11324,Sarah,PETERSON,407 Sunset Blvd,,CA,92103,182.28
CUST-11021,,Ward,667 Grove Ave,Seattle,WA,98105,359.0
CUST-10914,Daniel,Murphy,3305 School Rd,Milwaukee,WI,53201,1009.42
CUST-11580,Jennifer,Gutierrez,6087 Hill St,,CA,95101,#REF!
CUST-10318,William,Ortiz,8317 Woodland Rd,Mesa,AZ,85205,916.54
CUST-10810,Michael  ,,2637 Hill St,Fort Worth,,,1427.37
CUST-10642,Stephen,Morris,4584 Sunset Blvd,Houston,,77001,#REF!
CUST-10440,,Thomas,6440 Highland Ave,Jacksonville,FL,32204,383.22
CUST-11401,Linda,Brown,Valley Rd,Colorado Springs,CO,80901,0
CUST-11524,,nguyen,,Chicago,IL,60604,0
CUST-10339,Melissa,,2256 Highland Ave # 32,Phoenix,AZ,85005,1265.93
CUST-10367,Brenda,Wilson,7643 Cedar Ln,Oklahoma City,OK,73102,$154.22
CUST-10920,Andrew,Bailey,5694 River Rd,Colorado Springs,CO,80903,-909.71
CUST-10381,Nicole,,660 Oak Ave,Louisville,,40205,114930.42
CUST-10442,Benjamin,Cooper,,Las Vegas,,,197.76
CUST-11037,Brian,Howard,4199 Hill St,CA,San Francisco,94102,$1052.44
CUST-10936,Anna,Garcia,5168 Summit Dr,Tucson,AZ,85703,1044.17
CUST-11211,Lisa,Reyes,,Louisville,KY,40204,852.28
CUST-11602,,Davis,1618 Forest Dr,Nashville,TN,37204,-1462.0
CUST-10234,raymond,Brown,6581 Sunrise Ave,Houston,TX,77004,
CUST-10990,,Davis,1170 Woodland Rd,,WA,98104,174.48
CUST-11164,William,STEWART,7843 Meadow Ln,San Diego,CA,92103,849.7
CUST-11199,Amanda,Nguyen,579 Mill Rd,Denver,CO,80202,810.34
CUST-11040,Pamela,Gonzalez,613 Grove Ave,Raleigh,NC,27603,$224.75
CUST-11509,Ronald,Garcia,,Philadelphia,PA,19104,734.17
CUST-11451,Pamela,,4090 Highland Ave,San Diego,CA,92102,268.56
CUST-10916,Eric,Robinson,Apt 870,Miami,,33102,$352.85
CUST-10475,Nicholas,Collins,7917 School Rd,Boston,MA,02101,747.85
CUST-10014,ashley,Lee,4423 Church St,Albuquerque,NM,87104,438.15
CUST-10220,emma,Martin,Ste 85,Portland,OR,97201,#REF!
CUST-11391,Barbara,Gutierrez,3309 Hill St,Fresno,CA,93703,1339.79
,Charles,Evans,6153 Cedar Ln,Oklahoma City,OK,73103,#REF!
CUST-10680,Betty,Gonzalez,,Los Angeles,CA,90002,1464.46
CUST-11537,Christopher,Thompson  ,1044 Forest Dr,Sacramento,CA,94201,925.44
CUST-11601,Benjamin,PEREZ,5330 Pine Rd,Houston,TX,77005,1348.72
CUST-10907,Sarah,Thomas,7318 Mill Rd,Baltimore,MD,21202,1380.57
CUST-10516,,,3435 Meadow Ln,CA,Los Angeles,90004,1010.81
CUST-11077,Thomas,Clark,,Virginia Beach,VA,23451,-1447.47
CUST-10227,Joshua,Jackson,4543 Elm St,Raleigh,NC,27601,1244.67
CUST-11060,Joshua,Clark,3472 Lake Blvd,Baltimore,MD,21205,0
CUST-11248,,Young,No. 14,New Orleans,LA,70113,N/A
,Betty,Williams,Main St,Jacksonville,FL,32202,-1432.4
,debra,Thomas,9673 Cedar Ln,Louisville,KY,40203,
CUST-10828,Katherine,Johnson,PO Box 361,San Diego,CA,92103,1287.68
CUST-11238,Jonathan,Baker  ,4751 Church St,Philadelphia,PA,19104,
CUST-10272,Kevin,Hall,3872 Cedar Ln,Aurora,,80011,628.8
CUST-11408,Jacob,,,Los Angeles,,,138440.67
,Thomas,Richardson,,AZ,Mesa,85201,189.75
CUST-11430,Jennifer,Morales,1376 Forest Dr,Los Angeles,CA,90001,429.66
CUST-11370,Matthew,Torres,71 Grove Ave,Austin,TX,78703,560.73
CUST-10584,Jason,Green,4538 Church St,Dallas,TX,75202,270.08
CUST-10824,Mark,White,8277 Pine Rd,Kansas City,MO,64101,-64.78
CUST-10151,Jason,Flores,987 Brook Ln Ste 20,Omaha,NE,68105,-1421.18
CUST-10886,Stephanie,Kim,4645 Maple Dr,,Omaha,68101,275.83
,charles,Nguyen,Apt 81,Las Vegas,NV,89101,833.16
CUST-10386,Larry,Hill,,Tucson,AZ,85701,1453.56
CUST-11236,Kathleen,Thomas,5881 Forest Dr,Omaha,NE,68105,$184.67
CUST-10491,Anna,Nelson,,Memphis,,38101,-675.73
CUST-10662,Emily,Taylor,9386 Sunset Blvd,Jacksonville,FL,32099,520.33
CUST-11700,Anna,King,,New York,NY,,$997.71
CUST-10025,Sharon  ,Lee,,Albuquerque,NM,87101,-212.28
CUST-11453,Kathleen,Moore,9717 Forest Dr,Indianapolis,IN,46202,115.43
CUST-11021,Linda,Ward,667 Grove Ave,Seattle,WA,,1494.19
CUST-10176,Cynthia,Thomas,,Virginia Beach,VA,23451,
CUST-11652,Benjamin,Brown,PO Box 844,Albuquerque,NM,87105,$230.9
CUST-11200,,hill,4268 Oak Ave,Aurora,CO,80014,1465.58
CUST-11142,daniel,Anderson,,Boston,MA,02101,$192.67
CUST-10709,,Young,829 Valley Rd,Chicago,IL,60604,1025.59
CUST-10201,JASON,Allen,3264 Sunset Blvd,Albuquerque,NM,87103,$168.96
