customer_id,first_name,last_name,email,phone,address,city,state,zip,signup_date,last_purchase,total_spend,plan,active
7171928,Brian,Johnson,brian_johnson@outlook.com,+19964960796,2983 Lake Dr,"Oklahoma City, Oklahoma City",GA,44686,2015-06-12,null,1741.65,Professional,True
3056438,Pamela,Nguyen,pamelanguyen@icloud.com,+16041707913 ext.757,7268 Cedar Ln,San Francisco,,N/A,2023-08-06,2024-09-09,5846.73,Premium,False
75806957,N/A,Nelson,kathleennelson@aol.com,+13419440015,5012 North Ave,Denver,WY,99660,2015-09-27,2022-04-03,3074.66,N/A,no
32064683,Gregory,Nelson,gregory-nelson738@me.com,425-141-3319,6663 Lake Dr,Atlanta,OH,26391,,,4004.3,Enterprise,True
7011497,Amanda,Martinez,amandamartinez106@protonmail.com,290.871.6179,,Omaha,SD,23197,2022-12-14,0000-00-00,,Premium,False
6186795,Richard,Lee,richard-lee@icloud.com,519.898.5104,n/a,Dallas,GA,,2019-06-26,2022-09-19,4229.114229.11,Free,True
2948658,J@nathan,Young,jonathan_young502@icloud.com,N/A,4576 Pine Rd,Sacramento,NC,79520,18/10/2020,2026-02-19,1723.98,Ultimate,False
3050195,Emma,NaN,emma.thompson58@gmail.com,(062) 565-4846,3817 Main St,San Jose,PA,35713,40-20-5102,2023-06-21,NULL,Ultimate,N/A
7582374,FRANK,White,frank-white@msn.com,+11668344761,5964 Valley Dr,Baltimore,WI,NULL,2022-07-10,,2439.94,Professional,False
3725257,Jeffrey,Green,jeffrey.green@hotmail.com,052.770.8931,NULL,Phoenix,SD,928168,2020-06-05,0000-00-00,7592.72,Enterprise,True
  56071804  ,    ,  White  ,  amywhite@aol.com  ,  316.X00.0342  ,  6083 Spring St  ,  Chicago  ,  CO  ,  62307  ,  2020-03-15  ,  2025-02-08  ,  4185.45  ,  Standard  ,  False  
75282170,Emma,Hernandez,emma-hernandez881@icloud.com@extra.com,+10027162608,9688 Spring St,Dallas,KY,71097,2024-03-12,2024-03-05,9707.61,Enterprise,False
6393736,Debra,Wilson,debra-wilson@outlook.com,+12784017687,7194 Valley Dr,BALTIMORE,MA,47550,2015-06-08,2023-05-06,null,Standard,False
9981496,Brian,Thomas,NULL,(485) 002-3968,1289 Church St,Virginia Beach,NC,84409,2024-12-13,2024-02-03,NaN,Professional,True
758654,Jeffrey,King,jeffrey-king619@msn.com,(160) 643-6862,7388 Hill Rd,Louisville,NE,NULL,null,2025-11-15,40.42,Unknown,True
6707701,ThomasaL,Garcia,thomas.garcia@aol.com,030-016-5260,4545 East Blvd,Portland,MN,31044,NULL,2023-09-19,688.03,Basic,True
9962986,Daniel,B@own,,(341) 893-8445,9359 Spring St,Nashville,WY,51803,2018-04-26,NaN,4254.38,Enterprise,yes
710341,George,Adams,null,(632) 630-4828,NULL,New York,MSMS,400,2023-04-07,2026-06-13,5805,Premium,
692806,James,Thompson,jamesthompson@,null,8159 Hill Rd,Las Vegas,WYWY,34550,2017-07-17,2026-08-11,1948.37,Standard,False
600337,Samantha,n/a,samantha.jones183@protonmail.com,925-727-1281,2788 Oak Ave,Omaha,NM,918713,2023/06/23,2025-01-25,7570.14,Starter,0
44182497,Scott,Miller,NULL,591-768-5844,5980 Valley Dr,Charlotte,SC,34262,2016-02-17,,1039.43,Ultimate,True
6428429,Dorothy,Lopez,dorothy_lopez26@live.com,+18687399347,4190 Oak Ave,Las Vegas,OH,74611,2018-06-21,2024-05-12,2192.6,Professional,True
547922,Nicholas,Young,nicholasyoung291@live.com,null,,Atlanta,FL,61891,2017-06-09,01/09/2023,N/A,Premium,True
9420394,Thompson,Pamela,pamela.thompson360@msn.com,null,9586 Valley Dr,portland,NV,24298,2017-01-26,2099-01-01,2781.37,Ultimate,False
5294965,Angela,Perez,angelaperez286@msn.com,+12975841260,5282 Forest Ln,  Louisville,RI,92379-7643,2017-09-23,2026-08-09,5376.8,NULL,False
2990635,NaN,Young,,(210) 520-0773,2560 East Blvd,Fresno,SD,53371,2016-10-04,2022-12-05,1999.21,Standard,True
48375801,Paul,J. Jackson,paul-jackson351@hotmail.com,+10200503800,2760 Oak Ave,Baltimore,VA,41582,2022-01-08,2024-06-20,3520.66,Standard,Inactive
35706133,William,Lee,william-lee230@outlook.com,704.761.7055,1959 Sunset Blvd,San Francisco,IA,69092,2022-01-21,2023-02-26,4626.9,Starter,False
658542,DONALD,Lee,donald_lee@gmail.com,896-360-7812,,Kansas City,AZ,26305,2023-11-27,2023,"961,3",NULL,False
797053,Edward,thgirW,edward.wright828@aol.com,503-275,5529 SOUTH ST,Baltimore,HI,47125,2015-11-12,2025-05-09,3310.35,Ultimate,True
95060,Flores Flores,Frank,NULL,(005) 933-3128,8905 West Rd,Atlanta,TX,60522,2022-09-19,2024-01-04,NULL,Standard,FALSE
3798722,D. Daniel,,daniel_mitchell897@live.com,(155) 537-9092,6125 North Ave,Denver,PA,35948,2017,2022-05-23,7817.76,Fr,False
697746,K@mberly,N/A,kimberly.mitchell717@gmail.com,+10826698426,705 H,San Jose,KY,18227,2021-12-19,2026-02-10,1502.93,Basic,False
4560787,Katherine,Gonzalez,katherine-gonzalez@icloud.com,(630) 305-5789,7318 East Blvd,NULL,XX,42072,2019-12-06,2023-04-23,7175.21$,Premium,True
790221,Timothy,Martinez,timothy-martinez@hotmail.com,8338616128,7592 Spring St,San Diego,OK,17407,2022-05-19,2023-03-25,6619.56,Enterprise,False
914513,ardnaS,WALKER,sandra-walker503@protonmail.com@extra.com,(900) 366-4206,,Columbus,FL,58548,2021-07-24,2022-09-01,,Basic,
null,Steven,Jones,stevenjones@yahoo.com,+15260647783,N/A,San Jose,HI,N/A,2023-11-08,2022-06-13,2963.91,Ultimate,False
8423851,S. Sharon,Mitchell,sharon_mitchell731@aol.com,+16539347996,123,San Francisco,,10783,2016-10-06,2023-01-20,3602.0,Free,True
57882445,Benjamin,Johnson,benjaminjohnson699protonmail.com,(141) 960-7788,,Memphis,TN,78045,2015-01-01,2023-08-28,6825.77,Premium,
01434013,Brian,H. Harris,brian_harris666@outlook.com,+19015917726,3280 Cedar Ln,Dallas,XX,69250,2017-12-15,2022-11-28,9865.8,Professional,True
9160707,Daniel,Lewis,daniel.lewis921@aol.com,(439) 081-7938,1076 River Rd,Las Vegas,NH,78404,2016-05-01,03/18/2026,1829.19,Starter,False
2635391,Benjamin,N/A,benjamin_king@aol.com,953-603-4419,7580 Washington Blvd,"Houston, Houston",AZ,64405,2018-07-10,2025-01-09,NULL,Free,True
5541710,J. Joshua,Miller,joshua_miller@,+15090642222,34 Elm St,Las Vegas,IN,6693,2020-07-09,2022-12-13,6384.98,Free,True
6705873,George,Anderson,georgeanderson@hotmail.com,959-755-2025,1628 Maple Dr,Philadelphia,MA,60006,2023-06-10,2022-03-13,NULL,NULL,True
71143020,Anna,Hall,annahall@aol.com,407.462.26382638,7870 Park Ave,Louisville,NV,32738,NULL,2025-08-21,7139.79,Basic,NaN
9737392,Campbell,Angela,angela_campbell959@msn.com,266-986-0804,8992 Spring St,Virginia Beach,SC,72107,2017-03-28,2024-08-26,7287.83,Professional,True
665059,Katherine,Harris,katherine-harris786@live.com,(903) 826-5043,8875 Pine Rd,Portland,CO,94713,2016-01-07,2022-11-18,4348.45,Premium,TRUE
8240257,Gary,Hill,garyhill@protonmail.com,NULL,7857_East_Blvd,NaN,N/A,NULL,N/A,2026-02-12,10.18,Enterprise,False
58754809,  Pamela  ,Hill,pamelahill@msn.com,(379) 148-7212,8471 ,Fresno,TN,69204,2016-12-17,52-30-2202,5856.54,Premium,true
0,NULL,Baker,raymond-baker457@protonmail.com,466-X94-2908,N/A,Louisville,NJ,37114,2023-08-12,2025-02-15,7221.32,Free,False
67801993,Christine,Scott,christinescott@icloud.com,571-604-3445 ext.737,4363 Church St,Sacramento,TX,32933,2021-06-11,2025-02-07,9234.66,Starter,False
4747797,Larry,Baker,larry_bakerATicloud.com,+19459237738,3419 Lake Dr,Dallas,CO,33210,2020-05-12,2022-09-23,9083.04,NULL,False
NULL,N/A,Jones,gregory_jones122@outlook.com,499.324.2283,9724 Sunset Blvd,Philadelphia,CT,null,2016-12-01,n/a,4929.02$,Standard,True
76868275,Sandra,Martinez,sandra.martinez93@aol.com,555-555-5555,1510 North Ave,Long Beach,MI,81949,2019-08-24,2025-01-05,2155.37,Premium,yes
##24#8,NaN,Flores,samantha-flores606ATlive.com,(277) 235-8515,6845 Oak Ave,  Chicago,NM,76088XX,2015-07-17,2025-08-26,N/A,Standard,true
8091498,Richard,Smith,richardsmith@aol.com,482-359-6048,2062 Park Ave,Long Beach,FL,28690,0000-00-00,2022-12-13,2826,Standard,N/A
017542,Katherine,Davis,katherine.davis109@aol.com,688-417-3697,,"San Antonio, San Antonio",WA,29043,2020-10-17,2023-04-23,"9838,43",Standard,False
179974,Carol,Martin,carolmartin@icloud.com,+181X83X6237,7010 Elm St,,MD,77O92,2016-11-14,2023-09-21,2878.78 USD,Enterprise,null
92161153,Nicole,Gonzalez,nicolegonzalez286@hotmail.com,180.490.9576,8038 East Blvd,Omaha,MN,19552,2020-09-08,2023-09-03,7863.64,NULL,False
#62751#7,White,NULL,markwhite454@live.com,000-000-0000,P.O. Box 5305,San Jose,NH,42782,2020,2022-07-01,5497.17,Professional,False
112358,Michelle,null,invalid-email,+15069962647,4097 Forest Ln,Fresno,NM,,0000-00-00,2023-03-10,6372.74,Premium,False
620965,Emma,Adams,emma-adamsATyahoo.com,n/a,4022 Valley Dr,Fort Worth,SD,n/a,2020-07-20,2024-11-21,7557.23,Premium,
061729,nosleN,Brian,brian.nelson432@outlook.com,765.153.7405,1722 West Rd,Omaha,NE,82278,2017-09-22,2025-12-12,4897.97,Standard,False
48463944,Emily,Wright,,NaN,4572 Spring St,  Denver,VT,22233,07/16/2017,1900-01-01,8160.14,Free,True
6333388,James,Lopez,jameslopez372@outlook.com,754-900-0567,3954 PARK AVE,Houston,SC,48923,2099-01-01,N/A,4854.87,Basic Plan,False
33401872,gnuoY,Gary,garyyoung@protonmail.com,+11431677484,3848 Main St,Denver,LA,76517,07/02/2018,2026-06-09,6751.51 USD,Ultimate,N/A
07135436,MaryLg,Martinez,marymartinez@live.com,+16512793828,8994 Spring St,San Antonio,TX,54O75,1900-01-01,2024/07/21,259,Premium,True
153854,Mark,Gonzalezhc,markgonzalez21@msn.com@extra.com,+13702249722,1971 Forest Ln,LasVegas,MN,16786,2018-08-04,NaN,9076.23,Basic,False
52487557,Benjamin,Moore,NULL,+19021317017,1053 Park Ave,FortWorth,PA,21182,2019-04-18,2023-08-13,7858.73,N/A,True
874684,Jason,Brown,jason-brown567@icloud.com,(952) 750-7553,6860 North Ave,Oklahoma City,WIWI,64104,2015-03-02,2026-01-22,iscQV,Standard,True
53081950,Robert,Scott,robert.scott@msn.com,655.472.1852,3614 Pine Rd,Austin,CT,,2021-04-26,2024-04-20,8813.47,Free,False
313812,Mary,Baker,mary_baker483@icloud.com,(144) 734-4596,4423 Park Ave,Omaha,AK,00000,2018-03-26,2023-08-26,102.37,Ultimate,False
296257,Samantha,Anderson,samantha_anderson582@livecom,+10629397549,685 Main St,Fresno,,47912,2017-01-02,2025-05-20,2512.63,Ultimate,False
919817,Ryan,null,ryan.harris473@hotmail.com,205-612-1448,7318 Pine Rd,Houston,CO,72378,2015-02-04,NaN,3304.44,Ultimate Plan,False
13164621,Michelle,Smith,michellesmith@icloud.com,+18908264178,4770 Park Ave,Mesa,CT,21609,2024-10-28,82-40-4202,8500.4,Free,False
5816372,Laura,Flores,lauraflores525@aol.com,(448) 072-7742,NULL,Columbus,FL,90367,2020-08-07,2025/09/22,$2087.08,Standard,False
05256252,Dorothy,Clark,dorothyclark767@me.com,729-507-8802,2342 Valley Dr,Albuquerque,ME,38374,2017-03-24,2023/10/09,,Standard,True
54089513,Michael Michael,Torres,michaeltorres@outlook.com,826.266.5312,6699 Sunset Blvd,San Jose,MS,67565,2018-02-05,2024-04-14,1084.51,Free,False
72453568,Mark,Roberts,mark-roberts@livecom,155.817.9072,6053 Park Ave,Chicago,TX,37102,,2025-08-02,403.85,Professional,True
97341863,Sarah,Gonzalez,sarahgonzalez765yahoo.com,875.914.6606,1105 Sunset Blvd,Mesa,AR,60386,2016-12-07,2024-10-21,3703.92,Starter,False
5826392,M. Matthew,Davis,matthew.davis439@,NULL,393 Washington Blvd,Jacksonville,SD,14413,2099-01-01,2025-01-28,-7133.89,Professional,True
66387659,Emma,Green,emmagreen@yahoo,894.467.4228,5955 Sunset Blvd,jacksonville,VT,97186,2020-06-15,2025-01-03,4755.96,Professional,False
92313956,Robert,Martin,robert-martingmail.com,(370) 561-2240,573 Valley Dr,Phoenix,OR,55555,2023-02-26,2025-02-17,6125.62,Premium,False
569987,Jonathan,Lee,jonathanlee921@protonmail.com,(728) 660-2250,8281 Church St,Phoenix,WV,743,2015-01-12,2023-03-20,819.81,starter,False
16060603,NULL,Brown,johnbrown551@hotmail.com,+10425792029,5516 Forest Ln,Los Angeles,NC,29375,0000-00-00,NULL,5585.38,Ultimate,True
0757820,Stephen,Anderson,stephen_anderson@gmail.com,+134119387148714,3974 Washington Blvd,charlotte,N/A,4159,2016-12-23,2023-07-24,268.34,Ultimate,
  0162568  ,  Justin  ,  Brown  ,  justinbrown728@msncom  ,    ,  5454 Maple Dr  ,    ,  VT  ,  91725  ,  2020-04-24  ,  2024-03-27  ,  5777.02  ,  Basic  ,  True  
722816,MELISSA,Adams,melissa-adams50@live.com,852-790-5142,NULL,Las Vegas,HI,50440,20-21-8102,2022-05-21,eOwsa,Ultimate,False
6793358,Brian,Thompson,brian-thompson@live.com,(434) 869-2512,2068 Washington Blvd,Long Beach,NH,29449,2019-12-19,2023-08-20,4702.02,Basic,2
698203,Sandra,Miller,sandra_miller@live.com,NULL,2832 ,Omaha,TN,92346,2022-02-28,2023-02-17,5845.5,Starter,False
0787819,Katherine,,katherine_scott@msn.com,+12529458960,5583 PARK AVE,Louisville,ND,31711,2016-01-16,2023-09-17,-6761.57,Free,True
5339016,Scott,Robinson,scott.robinson@protonmail.com,+12931997347,1129_North_Ave,Fort Worth,NV,9817,2024,2024-10-22,5454.39,Free,False
728645,,James,james.carter@live.com,000-000-0000,N/A,San Francisco,WI,NULL,2019-09-16,2023-05-15,779.45,n/a,True
01582140158214,NULL,Garcia,katherine.garcia@protonmail.com ,+14542462709,4943 Church St,San Diego,TXTX,59669,2016-10-10,2023-04-21,NULL,Professional,False
4810190,Michael,Wright,michaelwright@live.com@extra.com,(016) 011-2209,7456 Elm St,Los Angeles,KS,51667,2022-10-13,2024-07-09,127.09127.09,Standard,True
0627846,Gregory,Green,gregory-green617@live.com,750.955.9703,2797 Hill Rd,Omaha,WI,68604,2023-05-21,2022-05-04,7678.29,free,True
16901172,Richard,Hall,richard-hall@me.com,560-696-9574,8865 Spring St,Virginia Beach,HIHI,67541,2023-08-13,2025-09-27,1567.94,Ultimate,True
52759773,Stephanie,Rodriguez,stephanierodriguez562@icloud.com,621-163-8760,5533 ,Austin,TX,60369XX,2023-07-06,2025-01-23,2068.5,Premium,False
719946,Benjamin,Smith,NULL,373-493-3757,4853 Elm St,San Diego,SC,28469,32/13/2022,2022-04-06,175.99,Standard,True
31848742,Emily,Scott,emily-scott@protonmail.com,+12813706618,9656 South St,Dallas,NY,10568,2023-12-02,2026-07-27,5853.28,Premium,false
2604936,Elizabeth,Perez,elizabethperez@gmail.com,,9300 East Blvd,Tucson,HI,44990,2020-10-16,2022-11-28,7530.44,Professional,False
26239900,Nicholas,Nelson,nicholas_nelson205@gmail.com,(328) 586-8260,7719 Church St,raleigh,IA,45426,NaN,2022-04-19,6664.67,Free,True
39300837,Edward,Flores,edward.flores784@protonmail.com,033.362.6590,1876 River Rd,,AK,80571,2020-01-15,2025-10-17,9014.58,Starter,True
4991851,Lisa,Walker,lisa-walker710@msn.com,917-040-0872,4837 Hill Rd,Kansas City,IN,98841,2015-06-24,2025-12-22,4473.11,Free,True
NULL,William,Hill,william-hill@aol.com,6471669,7218 North Ave,Long Beach,ME,77O95,2016-07-12,2023-05-09,2547.66,Professional,False
188907,Emma,Allen Allen,emma-allen31@yahoo.com,355-203-9377,8095 Forest Ln,Virginia Beach,OH,61981,2023-06-18,2022-10-16,2805.02,Starter,False
753931,Elizabeth,Miller,elizabeth_miller@outlook.com,+15667686355,4843 Oak Ave,Indianapolis,NY,,NULL,,8887.79,Basic,False
922416,Debra,Torres,debra_torres@msn.com,69134451609,3306_Hill_Rd,Charlotte,CA,n/a,2016-10-22,2022-07-08,9298000.0,Enterprise,False
4128748,Melissa,Johnson,melissa-johnson@live.com,103-008-6320,123,NULL,GA,O1O21,2016-01-06,2025-06-23,3201.38,Free,False
  53589868  ,  Charles  ,  G. Garcia  ,    charles-garcia685@aol.com  ,  0191493  ,  3668 Park Ave  ,  Tucson  ,  IA  ,  59511  ,  2015-10-28  ,  2022-09-11  ,  4386.37  ,  Enterprise  ,  False  
80936544,Thomas,Lee,thomas-lee@outlook.com,(707) 569-1948,1574 Forest Ln,Sacramento,ID,16877,2016-09-21,2024-10-14,9697.41,Ultimate,True
12866585,,Miller,deborahmiller108@protonmail.com,998.254.5538,9189 Church St,Long Beach,MT,77178,2016-09-25,2024-04-19,4676.77,Enterprise,True
21318286,George,Harris,george_harris906@,(092) 210-1004,6646 Lake Dr,San Francisco,California,15376,2018-06-21,2026-04-28,9953580.0,Standard,False
075504,,Smith,melissasmith456@yahoo.com,(222) 930-3214,,Louisville,WY,40190,2023-07-04,2022-06-04,1179.23,Ultimate,True
19373611937361,A. Angela,Roberts,invalid-email,119-980-6675,4638 East Blvd,San Diego,,36856-0432,2017-02-13,2022-01-12,8611.9,Enterprise,True
618389,Matthew,M. Martinez,matthew.martinez397@gmail.com,659-889-8408,4711 Cedar Ln,n/a,AR,93849,2015-07-13,2024-09-10,5155.16,Enterprise,True
4023575,Lisa,Young,lisa_young986@icloud.com,(309) 578-0858,4892 North Ave,Oklahoma City,IN,67539,2021-04-25,2025-09-23,,Premium,False
64926176492617,Kevin,Flores,kevin.flores@,998-806-1402,NaN,Mesa,WI,43902,2023-08-20,NaN,6684.26,Ultimate,True
35460962,Ronald,H@rris,ronaldharris@icloud.com,555-555-5555,3453 Pine Rd,Memphis,NH,,,2024-12-27,8820.27,PREMIUM,False
288366,Daniel,Robinson,n/a,127-360-1697,2477 Pine Rd,Dallas,UT,44302,2022-01-24,2026-02-01,1076.57,Standard,True
8318712,Nicholas,Flores,nicholas-flores963@me.com,(851) 361-9098,NULL,Long Beach,AK,87270,2023-01-20,2026-09-24T00:00:00Z,628.67,Basic,True
4485457,Samantha,Martinez,samantha_martinez@gmail.com,(035) 696-2143,1517 River Rd,Seattle,IA,99731,1900-01-01,2024-08-18,1069.82,Basic,FALSE
29885099,Joshua,Green,joshua_green@yahoo.com,null,1269 Cedar Ln,LOUISVILLE,ME,NULL,2016-08-12,2026-12-23,-8946.29,Basic,True
544726,Joseph,Harris Harris,josephharris@outlook.com,+12231204946,5338 Spring St,Nashville,TN,48767,null,,5390.76,Standard,False
655039,Jones Jones,NULL,amandajones@gmail.com,(130) 401-2618,6222 Pine Rd,Nashville,LA,19514,2015-07-13,2025-09-18,,Free,True
594339,Ryan,Rodriguez,ryanrodriguez@protonmail.com,328-737-5977,NaN,Seattle,NJ,94797,2023-08-12,09/22/2022,235.5,Free,True
835593,Gary,RODRIGUEZ,NaN,(262) 690-7715,N/A,Atlanta,MD,11346,2024-11-14,2024/03/19,8210.55,Professional,null
29449379,Emily,White,emily-white@me.com,804-705-0555,null,Mesa,NH,25235,NULL,2025-02-17,4457.6,basic,False
5954960,Joshua,White,joshua.white@msn.com,0443598219,9545 Sunset Blvd,Columbus,id,45663,2022-01-01,2024-03-19,6817.94,Professional,False
64129318,Katherine,Martinez,katherinemartinez@aol.com,(225) 486-0698,5482 West Rd,Charlotte,TN,38740,2019-10-09,2023-11-16,2847.32,Professional,True
286041,Patricia,Jackson,  patricia_jackson678@gmail.com,(633) 245-4604,,Portland,AK,43525,2022-07-25,null,6887.46,Professional,False
48920359,Angela,Perez,angelaperez450@gmail.com,+16888489850,7264 Cedar Ln,n/a,OR,NULL,2019-11-13,2024-01-03,1867.08,Professional,False
0,Angela,Moore,angela.moore@live.com ,336.612.7716,6793 Spring St,SanAntonio,PA,92753,2020-01-27,2023,4031.07,Free,True
92382851,Betty,Taylor,betty_taylor881@icloud.com,,123,Mesa,CT,20900,2021-12-11,2026-06-12,7382.43,Professional,False
017673,Ashley,null,  ashley.rivera@aol.com,471.045.5105,6312_Main_St,Denver,NE,60829,2016-12-18,2023-10-17,1699.98$,Ultimate,True
84391507,Emma,Garcia,emmagarcia245@protonmail.com,000-000-0000,7031 Cedar Ln,Mesa,GA,48072,2023-12-16T00:00:00Z,2099-01-01,1707.55,Professional,True
318192,NULL,King,anthony-king863@msn.com,149.996.8597,,atlanta,VT,77570,n/a,2022-03-25,3676.51,Basic,False
15600533,Mark,Rodriguez,mark.rodriguez@protonmail.com,N/A,1690 Pine Rd,"Fort Worth, Fort Worth",SC,NULL,2018-01-25,2025-06-08,2025.77,Enterprise,False
24082379,NULL,Harris,katherineharris488@hotmail.com,+13184540867,9689 Park Ave,Jacksonville,AR,53857,2020-04-09,N/A,258.87,Premium,False
278486,John,Moore,johnmoore@live.com,804-483-2101,2993 Lake Dr2993 Lake Dr,Philadelphia,GA,50212,2021-11-06,2022-10-11,1818.67,Basic,False
98870978,Kevin,Perez,kevin-perez@yahoo.com,846.012.8076,4383 Spring St,Charlotte,WY,N/A,2018-05-04,2024-12-08,6214.74,Basic,True
987207,Mary,Rodriguez,  mary_rodriguez@gmail.com,271-903-6821,9560 Spring St,San Diego,FL,51855,2017-10-28,2025-11-15,6684.0,En,True
087220,Jennifer,Thompson,jennifer.thompson@yahoo.com,276.816.8832,4843 Hill Rd,Las Vegas,OR,70875,2023-11-19,,3279.82,ultimate,True
95423896,Timothy,Garcia,timothygarcia853live.com,189-019-2235,827 Washington Blvd827 Washington Blvd,San Jose,MN,35850,2021-10-12,2023-06-11,5322.52,Ultimate,False
64477660,Deborah,N/A,deborah.hernandez@msn.com,480-938-1881,123,Sacramento,MA ,75884XX,2021-05-08,2024-09-26,2378.33,Free,False
49085278,Jeffrey,King,JEFFREY.KING@PROTONMAIL.COM,555-555-5555,5003 Church St,Austin,NM,60013,2021-09-02,2026-11-17,7664.08,Ultimate,True
ID-75855642,Justin,Martinez,  justinmartinez683@protonmail.com,6614588,2009 Valley Dr,Dallas,OH,84927,2022-05-15,null,4253.9,Ultimate,True
376637,Jeffrey,Hill,jeffrey-hill224@icloud.com,6588937,N/A,COLORADO SPRINGS,MN,57123,2021-01-16,15/12/2025,9092.33,Standard,False
83593657,N/A,Scott,gary.scott@,+19257687064,9394 South St,Chicago,MT,N/A,2021-11-01,2023-10-06,246.32,Professional,True
255245,David,Nelson,davidnelson@msn.com,477-761,2125 Pine Rd,San Francisco,FL,57196,2022-08-15,2023-08-15,2526.28,Free,False
6872975,Michael,Robinson,michael-robinson@me.com,+11208739378,6402 Forest Ln,Kansas City,NC,92800,2016-04-01,2024-10-20,"3456,91",Basic,False
3409282,Larry,Hernandez,larry_hernandez@icloudcom,+13431601377,4396 EAST BLVD,Las Vegas,MO,64827,2023-02-04,0000-00-00,1395.36,Premium Plan,True
9726526,Jeffrey,N/A,jeffrey.rivera56@protonmail.com,NULL,588 Park Ave,Tucson,TN,69475,null,2022-05-09,5884.45,Starter,True
0385397,Michael,Jackson,michael-jackson329@protonmail.com,+11443287453,N/A,San Francisco,FL,53621,2020-11-15,2025-09-28,6804.97,Basic,False
015329,Brian,,brian-lopez834@outlook.com,620-504-1154,573 Cedar Ln,Jacksonville,Florida,55571,2024-01-28,2023-02-22,7733.96,Free,False
85136155,Laura,King,laura-king@live.com,N/A,NULL,Houston,MS,51798,1900-01-01,2024-12-10T00:00:00Z,4865.47,Pr,True
61941634,David,Williams,david.williams972@me.com,(199) 892-1146,878 South St,Kansas City,IA,91074,2017-03-04,2026-09-08,3973.71,Standard,Y
49282,John,Rodriguez,johnrodriguez@yahoo.com@extra.com,644.908.1467,4082 Oak Ave,Jacksonville,LA,94116,2020-04-02,2022-03-08,N/A,Starter,False
366261,Debra,Green,debra.green@aol.com,+11111252720,3403 North Ave,"Louisville, Louisville",KS,10358,2015-11-03,2022-10-22,4943.56,STANDARD,NULL
83882733,James,Rivera,jamesrivera416@protonmail.com,,191 Maple Dr,Los Angeles,GA,73792,2021-03-03,2023-11-26,4161.47,Free,False
69710524,Sharon,Wilson,sharonwilson@gmail.com,(627) 955-9448,P.O. Box 0316,New York,MO,73185,1900-01-01,2024-06-22,3031.76$,Basic,True
989098989098,Dorothy,,NULL,669.240.2880,7176 Hill Rd,  Baltimore,NJ,51267,2022-04-06,2024-02-23,null,Standard,False
395306,G@ego@y,N/A,gregoryhill89@me.com,679-889-2456,691 Elm St,Fresno,RI,,2024-11-24,11/05/2022,8508.83,Standard,True
771873,Edward,Torres,edward.torres@outlook.com,+10356750288,1638 North Ave,Kansas City,CO,73692,2015-04-02,32/13/2022,4521.75,Basic,False
5206862,Frank,Jones,frank_jones@aol.com,+11395783493,123,Albuquerque,MI,41720,2022-05-14,81-80-5202,3438.61,Ul,True
789488,steven,JonesoT,steven-jones131@me.com,(171) 711-7278,3764 Pine Rd,Dallas,ND,75736,2023-10-24,22/01/2025,1813.88,Ultimate,True
149774,Laura,Allen,null,335.874.2016,1371_North_Ave,Louisville,IN,93979XX,2015-05-22,2022-06-26,1977.87,STARTER,True
3033146,Brian,Nelson,brian-nelson@msn.com,268.366.4419,273 Forest Ln,Chicago,WV,52OO7,2022-04-20,2025-07-24,6127.85,St,False
708608,Thomas,Davis,thomas.davis711@protonmail.com,3867903,n/a,Houston,NM,53188,2018-01-25,2026-12-15,8713.17,Premium,True
559838,null,Clark,brian_clark265@protonmail.com,+16330233755,4883 Sunset Blvd,Memphis,AK,83434,2024-04-01,32/13/2022,4759.21,Starter,True
5456891,Brandon,Moore,n/a,783-223-1836,1975 North Ave,NULL,ID,4850,2020-10-18,2026-02-13,7591.44,N/A,True
0196379,Gregory,N/A,gregory.hernandez575@msn.com,(801) 987-4065,9106 Maple Dr,Fresno,AR,,2018-03-16,2025-11-06,5276.17,Professional,False
9805830,Paul,Roberts,paulroberts934@icloudcom,771-146-7043,5696 Church St,Austin,UT,NULL,2017-10-03,2025-10-10,,Premium,True
95256571,Donna,baker,donna-baker@yahoo.com,(275) 265-9855,7177 East Blvd,Milwaukee,KS,3OO61,2015-11-11,2022-08-25,9519.24,Professional,True
667011,Markgk,Lee,mark-lee@,+14296390464,null,Long Beach,CA,NaN,2017-07-04,2023-06-21,N/A,NULL,False
071636,SANDRA,Johnson Johnson,sandra.johnson566ATgmail.com,331.751.1693,7153 Oak Ave,Indianapolis,IA,22057,2024-01-08,52-21-5202,8883900.0,Basic,True
77465905,Donna,Williams,donnawilliams113@hotmail.com,(381) 622-7996,4336 Forest Ln,Memphis,SC,21995,2017-09-28,32/13/2022,N/A,,False
955557,George,G. Gonzalez,george_gonzalez@icloud.com,(531) 773-1429,NaN,Mesa,N/A,NULL,51-70-9102,2022-12-01,4229.4,Ultimate,True
8343562,Richard,Miller,richardmiller14@aol.com,+17878951670,3609 Pine Rd,Portland,NY,14050,2018-10-24,2025-06-07,7444.92,Enterprise,False
2356129,Benjamin,N/A,benjamintaylorATyahoo.com,(172X 662-6340,2560 Park Ave,Fresno,MS,42590,2015-03-18,2024-10-15,4053.66,Basic,True
006974,Raymond,Taylor Taylor,raymondtayloricloud.com,+12314519082,1370_East_Blvd,New York,VT,27169,0000-00-00,2022-01-27,6972.64,Enterprise,True
